Symbol,Description,Price,Price - Currency,"Price change %, 1 day","Volume, 1 day","Relative volume, 1 day",Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Earnings per share diluted, Trailing 12 months","Earnings per share diluted, Trailing 12 months - Currency","Earnings per share diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst rating
CCHHL,Country Club Hospitality & Holidays Limited,12.69,INR,-0.3924646781789695,12626,0.6747938367475642,2031866730,INR,,-1.0862,INR,-514.7384497899961,0,Consumer services,No rating
KORE,Jay Jalaram Technologies Ltd.,177.2,INR,5.791044776119396,5750,1.7037037037037037,2030937500,INR,20.631039701944346,8.589,INR,63.03171801150277,0,Distribution services,No rating
MACOBSTECH,Macobs Technologies Ltd.,207,INR,-0.04828585224528938,25600,1.7297297297297298,2028585920,INR,77.43528355528954,2.6732,INR,0.4773538808494703,0,Retail trade,No rating
KOTARISUG,Kothari Sugars & Chemicals Ltd.,24.84,INR,1.5950920245398796,39790,1.2872731743140635,2026625852,INR,31.14343029087262,0.7976,INR,-36.58265087063688,0,Process industries,No rating
SHIVATEX,Shiva Texyarn Limited,154.75,INR,-0.10973405628710788,12670,4.502007604022315,2020886915,INR,19.640568085187393,7.8791,INR,-15.329479023383769,0.384862091084028,Process industries,No rating
JMA,Jullundur Motor Agency (Delhi) Ltd,88.88,INR,0.5998868138087167,3391,0.6157617577628473,2018007167,INR,6.835713681425593,13.0023,INR,15.346332635463616,2.26372382569327,Producer manufacturing,No rating
NECLIFE,Nectar Lifesciences Ltd.,10.41,INR,1.067961165048538,56490,0.6280777086337613,2000888039,INR,,-13.4115,INR,-164.57359294549332,0,Health technology,No rating
RRIL,RRIL Limited,16.45,INR,-1.0823812387251937,16410,0.9068252275352149,2000035732,INR,23.090960134755754,0.7124,INR,26.133144475920695,0,Process industries,No rating
SPCENET,Spacenet Enterprises India Ltd.,3.44,INR,-1.9943019943019897,400917,0.6477685891926923,1992752578,INR,11.801029159519727,0.2915,INR,37.759924385633255,0.284900284900285,Commercial services,No rating
CURRENT,Current Infraprojects Limited,104,INR,-0.9523809523809524,11200,0.9333333333333333,1991392000,INR,13.570999817313464,7.6634,INR,,0,Industrial services,No rating
JAYBEE,Jay Bee Laminations Limited,89.9,INR,2.159090909090916,14000,0.8484848484848485,1985948800,INR,11.10850251454979,8.0929,INR,-28.056716152546894,0,Non-energy minerals,No rating
VIKASECO,Vikas EcoTech Limited,1.12,INR,0.9009009009009016,2595664,1.2978492613951553,1980955165,INR,85.49618320610688,0.0131,INR,-88.50877192982456,0,Process industries,No rating
SICAGEN,Sicagen India Limited,50.94,INR,0.6122852063993584,9920,1.1512928833387495,1980562653,INR,11.14831593460705,4.5693,INR,5.6778759424580185,1.998001998002,Distribution services,No rating
TAINWALCHM,Tainwala Chemicals & Plastics (India) Ltd,204.11,INR,1.1096250061921082,1581,0.03300178472649849,1966411228,INR,17.7183433596361,11.5197,INR,119.2683251803491,1.42857142857143,Process industries,No rating
DHARARAIL,Dhara Rail Projects Limited,131.95,INR,1.4999999999999913,3000,0.8333333333333334,1960920000,INR,,,,,0,Industrial services,No rating
ASPINWALL,Aspinwall and Company Limited,246.9,INR,-1.3977635782747604,1339,0.2533969191173688,1957699230,INR,14.66805287390465,16.8325,INR,-9.430134893005693,2.59584664536741,Transportation,No rating
KAVDEFENCE,Kavveri Defence & Wireless Technologies Limited,57.37,INR,0.5432877672625223,45791,0.6344888935692027,1956582813,INR,195.26889040163374,0.2938,INR,-86.96308129215478,0,Electronic technology,No rating
SPEB,SPEB Adhesives Ltd.,85.9,INR,-1.2643678160919474,4000,0.8695652173913043,1954417590,INR,25.98620522749274,3.3056,INR,,0,Process industries,No rating
VIPCLOTHNG,VIP Clothing Limited,21.83,INR,2.1525503041647043,14288,0.2778047822553442,1948600225,INR,20.256100955739072,1.0777,INR,74.97970449748337,0,Consumer non-durables,No rating
ESSENTIA,Integra Essentia Limited,1.08,INR,-2.702702702702705,1192688,0.925662435057651,1948364381,INR,163.63636363636365,0.0066,INR,-82.76762402088772,0,Consumer non-durables,No rating
DRCSYSTEMS,DRC Systems India Limited,13.58,INR,1.2677106636838176,24048,0.46552685374465713,1940775545,INR,9.434486591635403,1.4394,INR,27.617696604308904,0,Technology services,No rating
UHTL,United Heat Transfer Ltd.,103.75,INR,1.715686274509804,16000,0.2826855123674912,1938408000,INR,39.44267031630171,2.6304,INR,-5.733944954128446,0,Producer manufacturing,No rating
SHREEDHAR,Shreedhar Spinners Limited,85,INR,-5.607995558023317,10000,0.07112375533428165,1930491900,INR,,,,,0,Process industries,No rating
SURYALA,Suryalata Spinning Mills Limited,422.5,INR,-3.977272727272727,2050,0.7392448883920523,1928470792,INR,5.085496525011013,83.0794,INR,130.493756259693,0.442526828188959,Process industries,No rating
NEAGI,Neelamalai Agro Industries Limited,3035.1,INR,-3.1711596745892514,1,0.0684931506849315,1919061355,INR,6.483196471548463,468.1487,INR,25.525861375519515,0.972447325769854,Consumer non-durables,No rating
ABANSENT,ABans Enterprises Ltd.,26.49,INR,1.1068702290076302,8568,1.8089306449910272,1918094368,INR,46.64553618594823,0.5679,INR,-78.98223538119912,0,Distribution services,No rating
RACE,Race Eco Chain Ltd.,109.03,INR,-0.20137299771166944,9795,2.3844880471298504,1915549015,INR,27.37933805434182,3.9822,INR,-8.062058456849982,0,Process industries,No rating
DUGLOBAL,Dudigital Global Limited.,25.95,INR,-2.259887005649723,45000,1.065088757396445,1910053197,INR,32.240029817368615,0.8049,INR,63.49786715417427,0,Commercial services,No rating
SHREYANIND,Shreyans Industries Limited,143,INR,3.137396321673274,10292,1.0868807620415448,1904393724,INR,30.565352142780807,4.6785,INR,-87.21787666760468,2.17785843920145,Process industries,No rating
CPCAP,CP Capital Ltd,108.33,INR,-0.1474790303253725,10724,0.47652903432217697,1901162205,INR,4.629249782062458,23.4012,INR,-22.05861291429219,3.82775119617225,Consumer services,No rating
AIRAN,Airan Ltd.,15.03,INR,0,65571,1.7749907962838642,1900303925,INR,16.13699806742538,0.9314,INR,-37.02501690331305,0,Technology services,No rating
GILLANDERS,Gillanders Arbuthnot & Co. Ltd.,88.14,INR,0.18185951352579743,287,0.11412892193898178,1897334609,INR,19.873731679819617,4.435,INR,-64.57752609761746,0,Consumer non-durables,No rating
AKSHARCHEM,AksharChem India Ltd.,235,INR,-0.6678501986643048,1734,0.9262325730463117,1895811405,INR,,-0.5448,INR,-109.17418833355788,0.317796610169492,Process industries,No rating
BROOKS,Brooks Laboratories Limited,63.95,INR,-0.17171401810802284,8324,0.4111206049261352,1891155276,INR,7.660058693178416,8.3485,INR,,0,Health technology,No rating
MURUDCERA,Murudeshwar Ceramics Limited,30.66,INR,0.855263157894742,6283,0.2625464878191467,1889012201,INR,16.82489162047961,1.8223,INR,12.12773812453852,1.6025641025641,Producer manufacturing,No rating
LANCORHOL,Lancor Holdings Limited,25.3,INR,-1.9759783029833322,54742,0.6144248760027252,1883629886,INR,4.586490700119647,5.5162,INR,748.2546516992159,0.780944943381492,Finance,No rating
PLAZACABLE,Plaza Wires Limited,42.8,INR,-0.23310023310023645,10795,0.6764971298222745,1881339397,INR,25.679486410271792,1.6667,INR,152.95188951282438,0,Producer manufacturing,No rating
BHARATGEAR,Bharat Gears Limited,127.48,INR,4.999588172308712,38845,3.5779748910810834,1873317041,INR,11.86048026199492,10.7483,INR,416.844585497211,0,Producer manufacturing,No rating
EMAPARTNER,Ema Partners India Limited,80.55,INR,-1.7682926829268326,4000,0.4444444444444444,1872499614.3000002,INR,15.284629981024668,5.27,INR,-2.8768360332467213,0,Commercial services,No rating
GICL,Globe International Carriers Ltd.,16.23,INR,-2.930622009569369,125394,0.6367737689467035,1871887600,INR,9.056919642857142,1.792,INR,57.358623112047766,0,Transportation,No rating
ANYA,Anya Polytech & Fertilizers Limited,15.5,INR,0.649350649350647,10000,0.3333333333333333,1860000000,INR,17.378629891243413,0.8919,INR,29.410911201392913,0,Process industries,No rating
NIKITA,Nikita Greentech Recycling Limited,75.25,INR,0.2664890073284515,154800,13.72340425531915,1851325895,INR,16.648598420319033,4.5199,INR,,0,Process industries,No rating
ACCPL,Accretion Pharmaceuticals Ltd.,160,INR,-2.5578562728379954,1200,0.10638297872340426,1825247200,INR,18.401168474198112,8.6951,INR,,0,Health technology,No rating
AUSOMENT,Ausom Enterprise Limited,133.15,INR,2.4230769230769273,3401,0.897195768591553,1808526444,INR,9.311058586593195,14.3002,INR,-0.3685614954260702,0.753295668549906,Finance,No rating
OWAIS,Owais Metal & Mineral Processing Ltd.,99.5,INR,0.20140986908358796,5700,0.707196029776675,1805512121.4,INR,109.64187327823691,0.9075,INR,-96.49067854615483,0,Process industries,No rating
RANASUG,Rana Sugars Limited,11.84,INR,0.509337860780989,69252,0.5551307024505073,1799814954,INR,7.62149983907306,1.5535,INR,-41.979458450046685,0,Process industries,No rating
QUINT,Quint Digital Ltd,37.35,INR,-3.3385093167701845,1083,0.7808219178082192,1793904297,INR,4.323367017397646,8.6391,INR,,0,Producer manufacturing,No rating
SHUBHSHREE,Shubhshree Biofuels Energy Ltd.,342,INR,0.2932551319648094,600,0.4166666666666667,1792764000,INR,17.027208682880687,20.0855,INR,30.113559069502298,0,Process industries,No rating
PRAMARA,Pramara Promotions Ltd.,128.7,INR,0.7042253521126693,29500,1.3915094339622642,1782064670.4,INR,18.28125,7.04,INR,38.03921568627452,0,Consumer durables,No rating
MUNISH,Munish Forge Ltd.,77.7,INR,5.0000000000000036,22800,0.2638888888888889,1781199462,INR,17.04321123053301,4.559,INR,,0,Producer manufacturing,No rating
DUCOL,Ducol Organics & Colours Ltd.,105.05,INR,-3.535353535353543,800,0.35714285714285715,1774412135.1,INR,24.212321663170993,4.3387,INR,91.4864507017389,0,Process industries,No rating
VASWANI,Vaswani Industries Limited,52.68,INR,0.30464584920029814,34446,2.4778264528798637,1760971835,INR,37.153536920798366,1.4179,INR,-49.90106706239842,0,Non-energy minerals,No rating
RAPPID,Rappid Valves (India) Limited,330.2,INR,-2.264318484534567,10200,0.21935483870967742,1754111794.4,INR,26.394884092725817,12.51,INR,7.591616282369938,0,Producer manufacturing,No rating
TIPSFILMS,Tips Films Limited,377.25,INR,-7.7966515947696395,46888,0.9735900614411575,1754011184,INR,,-36.6593,INR,65.0945255630829,0,Consumer services,No rating
COMFINTE,Comfort Intech Limited,5.4,INR,-0.7352941176470594,103097,0.5781883726355838,1743662474,INR,,-0.0992,INR,-128.03051709522464,1.28440366972477,Commercial services,No rating
KHADIM,Khadim India Limited,93.71,INR,-0.44619143737384653,59802,1.623818833496253,1743189660,INR,55.564779128372365,1.6865,INR,-38.82843670656511,0,Consumer non-durables,No rating
SUPERHOUSE,Superhouse Limited,157.12,INR,1.3873652965090055,29541,0.5428055888340916,1736988724,INR,45.84901806297237,3.4269,INR,-60.55775516780996,0.507775309425579,Consumer non-durables,No rating
AVPINFRA,Avp Infracon Ltd.,70.5,INR,1.6582552271088762,39200,0.4184457728437233,1732307520,INR,4.1815194633420125,16.8599,INR,27.233005312726384,0,Industrial services,No rating
HVAX,HVAX Technologies Ltd.,635,INR,1.9261637239165328,300,0.43478260869565216,1729993125,INR,12.323899242905025,51.5259,INR,29.553203258573873,0,Producer manufacturing,No rating
VIPULLTD,Vipul Limited,11.52,INR,-4.950495049504948,64638,0.06847317572504204,1729572981,INR,,-1.9816,INR,-111.39367873919768,0,Finance,No rating
MASTER,Master Components Limited,441,INR,2.083333333333333,500,0.2,1728000000,INR,23.702668565746688,18.6055,INR,14.618820267980887,0.173611111111111,Producer manufacturing,No rating
SUPREME,Supreme Holdings & Hospitality (India) Limited,44.58,INR,-1.5241882041086918,12502,0.47133071189712306,1726741296,INR,431.14119922630556,0.1034,INR,-96.3193678140462,0,Finance,No rating
ONDOOR,On Door Concepts Limited,253.6,INR,4.147843942505132,24000,1.478743068391867,1704624672,INR,13.293425101299462,19.0771,INR,38.516888850164115,0,Retail trade,No rating
INDOUS,Indo US Bio-Tech Ltd.,85,INR,0.023534949399854108,11099,0.31780983523940964,1704620567,INR,12.994756233661004,6.5411,INR,-19.37209560319006,0,Process industries,No rating
EMMBI,Emmbi Industries Limited,87.45,INR,-0.09139723523363223,5609,1.0648517295060183,1702762093,INR,21.336553945249598,4.0986,INR,24.13605112517795,0.338983050847458,Process industries,No rating
VIRINCHI,Virinchi Ltd.,15.49,INR,-0.25756600128782453,40417,0.9225203428323614,1702583503,INR,,-2.5008,INR,-3497.826086956522,0,Technology services,No rating
BYKE,Byke Hospitality Ltd.,32.75,INR,0.9556103575832376,13716,0.8044857883561884,1699077272,INR,25.550007801529098,1.2818,INR,39.5080539834567,0,Consumer services,No rating
RBS,Ramdevbaba Solvent Limited,75.6,INR,1.8181818181818103,89600,7.887323943661972,1697455237.5,INR,15.117581187010078,5.0008,INR,-27.705896809448777,0,Process industries,No rating
NIRAJ,Niraj Cement Structurals Limited,28.97,INR,1.3645906228131581,4469,0.2771747894364712,1694722269,INR,8.176917214711112,3.5429,INR,14.220775033851313,0,Industrial services,No rating
ARVEE,Arvee Laboratories (India) Ltd.,158.27,INR,3.0001301574905725,46,0.08395692644643184,1693333311,INR,69.10146699266504,2.2904,INR,17.5407985220158,0,Process industries,No rating
UMIYA_MRO,Umiya Buildcon Limited,89.82,INR,0.5935715085675741,1688,0.13035856327564505,1688527428,INR,19.412146098984223,4.627,INR,-75.83824627547638,0,Electronic technology,No rating
ESCONET,Esconet Technologies Limited,130.4,INR,-4.4688644688644645,18000,0.896414342629482,1687140000,INR,27.98283261802575,4.66,INR,-25.19343757023148,0,Technology services,No rating
REXPIPES,Rex Pipes & Cables Industries Ltd.,178,INR,4.093567251461988,1000,0.18867924528301888,1682100000,INR,36.21714006673721,4.9148,INR,-9.376210056607611,0,Producer manufacturing,No rating
HBESD,HB Estate Developers Limited,75.33,INR,1.7835427644912756,1843,1.497886866059818,1677224241,INR,14.600534945923945,5.1594,INR,-5.201653651814426,0,Consumer services,No rating
DENEERS,De Neers Tools Ltd.,190.35,INR,-2.209093244284619,13200,0.7885304659498208,1675235760,INR,6.4928863071218785,29.3167,INR,59.96453320237899,0,Distribution services,No rating
NAGAFERT,Nagarjuna Fertilizers & Chemicals Ltd.,2.62,INR,-4.727272727272724,207865,0.8725754040066308,1668601334,INR,,-0.2547,INR,-100.62818625093415,0,Process industries,No rating
LLOYDS,Lloyds Luxuries Ltd.,67,INR,-4.964539007092199,4000,1.3793103448275863,1668394485,INR,,-13.084,INR,-367.820366132723,0,Retail trade,No rating
DELPHIFX,Delphi World Money Limited,7.06,INR,2.7656477438136755,144292,0.6486596321630733,1667820927,INR,25.682066205893054,0.2749,INR,533.4101382488478,0,Commercial services,No rating
SPCL,Shivalic Power Control Limited,69.8,INR,0.9399855386840078,5400,0.31802120141342755,1667604319.95,INR,8.53269439996088,8.1803,INR,58.83460836472372,0,Producer manufacturing,No rating
SADHAV,Sadhav Shipping Ltd.,118.05,INR,1.7672413793103425,17400,0.7591623036649214,1664903688,INR,12.934151418867096,9.127,INR,11.447585322669271,0,Transportation,No rating
BEACON,Beacon Trusteeship Ltd.,90.5,INR,-1.4697876973326014,2000,0.2222222222222222,1659262259.05,INR,23.40497064680477,3.8667,INR,28.675540765391013,0,Miscellaneous,No rating
ETML,Emerald Tyre Manufacturers Ltd.,84,INR,-1.0600706713780985,46800,1.7410714285714286,1653555953.6999998,INR,15.846066779852858,5.301,INR,-1.0435139726334313,1.17785630153121,Consumer durables,No rating
MODTHREAD,Modern Threads (India) Ltd,49.27,INR,3.378094838438957,1125,0.5675512057310059,1649038106,INR,,,,,,Process industries,No rating
GOLDSTAR,Goldstar Power Ltd.,7.1,INR,3.649635036496351,22500,0.3278688524590182,1648829240,INR,15.51234433034739,0.4577,INR,157.56893640967925,0,Producer manufacturing,No rating
TRIGYN,Trigyn Technologies Limited,53.41,INR,-2.000000000000006,39125,0.7302737429959049,1647960415,INR,82.16923076923077,0.65,INR,-82.99764582788386,0,Technology services,No rating
DCM,DCM Ltd.,87,INR,-2.1372328458942698,3941,0.2319122017241912,1647003800,INR,56.47883666580109,1.5404,INR,-86.87446212050205,0,Technology services,No rating
SHBAJRG,Shri Bajrang Alliance Limited,182.44,INR,-0.8100907954113027,4169,0.5744244044256445,1646549973,INR,3.7097662993637437,49.1783,INR,35.777392475938576,0,Non-energy minerals,No rating
IVP,IVP Ltd,154.28,INR,2.158654482849948,2136,0.4329056970876147,1644457299,INR,8.528563057634688,18.0898,INR,65.16443584171795,0.627943485086342,Process industries,No rating
ROYALARC,Royal Arc Electrodes Limited,148,INR,0,1200,0.7142857142857143,1642829600,INR,16.359014037802584,9.047,INR,,0,Producer manufacturing,No rating
NECCLTD,North Eastern Carrying Corp. Ltd.,15.15,INR,-0.6557377049180304,18339,0.5628930721088673,1638560032,INR,19.296904852884982,0.7851,INR,-24.755606670500292,0,Transportation,No rating
METROGLOBL,Metroglobal Ltd.,130.92,INR,0.8706371831419951,771,0.2600074191481469,1636154819,INR,9.250662427133015,14.1525,INR,84.60183917041675,1.50772710139465,Distribution services,No rating
SDREAMS,S D Retail Limited,88.5,INR,1.5490533562822655,3000,0.8333333333333334,1631655852.75,INR,16.954347784440316,5.2199,INR,14.226005514464532,0,Consumer non-durables,No rating
ARCHIDPLY,Archidply Industries Limited,81.45,INR,-1.796479382686273,10904,1.1480795148247978,1624360965,INR,20.25968211327513,4.0203,INR,,0,Producer manufacturing,No rating
SRTL,Shree Ram Twistex Limited,40.87,INR,1.4647467725918477,22847,0.39586719294172273,1620186639,INR,,,,,0,Process industries,No rating
TTL,T T Limited,6.27,INR,-1.5698587127158639,87429,0.5919006911567283,1614443398,INR,474.99999999999994,0.0132,INR,-93.125,0.8,Process industries,No rating
BHADORA,Bhadora Industries Limited,88.5,INR,2.312138728323699,3600,0.2631578947368421,1608900000,INR,18.703637170572943,4.7317,INR,,0,Producer manufacturing,No rating
RUDRA,Rudra Global Infra Products Ltd.,17.68,INR,9.001233045622694,179860,7.409757182759728,1607508143,INR,13.161616913571057,1.3433,INR,18.394147717257173,0,Non-energy minerals,No rating
KANCHI,Kanchi Karpooram Ltd,370.9,INR,4.3612830613393365,510,0.8588750421017178,1606805308,INR,31.16335344233645,11.9018,INR,-62.32951937837282,0.270343336036767,Process industries,No rating
SANGINITA,Sanginita Chemicals Ltd.,62.86,INR,1.9957812753529074,35261,0.45851147936626824,1596315608,INR,,-5.0342,INR,-2208.1239530988278,0,Process industries,No rating
LAGNAM,Lagnam Spintex Ltd.,90.38,INR,0.07751079614659857,25151,1.0311083051139298,1595687390,INR,11.094879758411999,8.1461,INR,11.969265872197724,0,Process industries,No rating
NRVANDANA,N R Vandana Tex Industries Limited,68.85,INR,1.1013215859030838,213000,4.011299435028248,1586376561,INR,15.358704381190325,4.4828,INR,,0,Consumer non-durables,No rating
FILATFASH,Filatex Fashions Limited,0.18,INR,0,35066145,2.9717938639210657,1583473711,INR,52.94117647058824,0.0034,INR,-69.91150442477876,0,Process industries,No rating
